Measure:volume	Left-Lateral-Ventricle	Left-Inf-Lat-Vent	Left-Cerebellum-White-Matter	Left-Cerebellum-Cortex	Left-Thalamus-Proper	Left-Caudate	Left-Putamen	Left-Pallidum	3rd-Ventricle	4th-Ventricle	Brain-Stem	Left-Hippocampus	Left-Amygdala	CSF	Left-Accumbens-area	Left-VentralDC	Left-vessel	Left-choroid-plexus	Right-Lateral-Ventricle	Right-Inf-Lat-Vent	Right-Cerebellum-White-Matter	Right-Cerebellum-Cortex	Right-Thalamus-Proper	Right-Caudate	Right-Putamen	Right-Pallidum	Right-Hippocampus	Right-Amygdala	Right-Accumbens-area	Right-VentralDC	Right-vessel	Right-choroid-plexus	5th-Ventricle	WM-hypointensities	Left-WM-hypointensities	Right-WM-hypointensities	non-WM-hypointensities	Left-non-WM-hypointensities	Right-non-WM-hypointensities	Optic-Chiasm	CC_Posterior	CC_Mid_Posterior	CC_Central	CC_Mid_Anterior	CC_Anterior	BrainSegVol	BrainSegVolNotVent	BrainSegVolNotVentSurf	lhCortexVol	rhCortexVol	CortexVol	lhCerebralWhiteMatterVol	rhCerebralWhiteMatterVol	CerebralWhiteMatterVol	SubCortGrayVol	TotalGrayVol	SupraTentorialVol	SupraTentorialVolNotVent	SupraTentorialVolNotVentVox	MaskVol	BrainSegVol-to-eTIV	MaskVol-to-eTIV	lhSurfaceHoles	rhSurfaceHoles	SurfaceHoles	EstimatedTotalIntraCranialVol
sub-0199	10310.3	511.1	13795.8	52573.6	7394.6	3410.4	5352.6	2065.9	837.4	2366.1	21486.4	4121.4	1432.0	919.6	605.7	3944.9	35.9	726.3	10478.1	465.9	13756.3	51455.5	6974.2	3636.0	5327.1	1980.9	4015.8	1591.2	539.2	4122.1	31.7	721.6	0.0	879.6	0.0	0.0	0.0	0.0	0.0	160.2	1024.7	576.3	501.6	480.0	1003.1	1095420.0	1069053.0	1069111.418691	225238.649687	222972.953524	448211.603211	217362.250274	215010.565206	432372.815481	58265.0	610298.603211	963104.418691	940618.418691	938701.0	1384266.0	0.888093	1.12227	11.0	5.0	16.0	1233451.763895
sub-0200	5034.4	244.9	13908.2	56667.0	6638.6	3486.2	4843.1	1616.2	703.2	1707.0	20110.0	3820.4	1095.0	806.5	665.1	3682.0	63.3	374.5	3680.0	157.2	13949.5	55132.9	6642.2	3773.2	4801.0	1757.3	3701.0	1346.6	690.1	3924.7	32.6	555.1	0.0	1294.5	0.0	0.0	0.0	0.0	0.0	158.9	897.2	563.5	579.1	534.5	739.7	1051213.0	1038970.0	1038811.485438	216542.660982	213915.456214	430458.117197	209410.345537	206819.022704	416229.368241	54138.0	595591.117197	911739.485438	902392.485438	900931.0	1367937.0	0.895457	1.165252	29.0	32.0	61.0	1173940.763711
sub-0201	7670.4	318.9	14359.8	61291.9	8063.0	3738.9	5186.0	1824.1	698.3	1602.1	22775.0	3977.3	1580.2	816.7	791.1	4057.4	40.5	606.0	5820.0	340.9	13410.7	61062.5	7706.5	3867.6	5052.0	1923.9	4067.0	1687.3	718.5	4216.7	33.9	617.6	0.0	715.3	0.0	0.0	0.0	0.0	0.0	158.5	1110.5	726.8	593.5	554.0	997.2	1194835.0	1177150.0	1177433.545788	249510.91627	249182.001058	498692.917328	236272.267942	234001.360518	470273.62846	60015.0	680692.917328	1045501.545788	1030670.545788	1028614.0	1472461.0	0.772913	0.952504	18.0	10.0	28.0	1545884.798646
sub-0202	8831.2	491.4	15600.7	61576.4	8118.7	3541.7	5227.5	1844.7	1081.1	2426.1	23050.8	4296.9	1657.0	798.9	613.2	4205.4	77.8	412.0	7414.1	541.7	14676.2	61473.4	7524.0	3584.2	5195.6	1851.8	4387.7	1895.6	642.8	4215.5	33.7	563.3	0.0	778.8	0.0	0.0	0.0	0.0	0.0	179.1	975.0	518.7	456.6	431.3	985.1	1239660.0	1218075.0	1217905.003307	256732.865955	260726.941717	517459.807672	245978.132188	242725.063447	488703.195635	60212.0	700298.807672	1085570.003307	1068033.003307	1066484.0	1548244.0	0.814608	1.017386	16.0	14.0	30.0	1521786.356362
sub-0203	5919.1	469.0	14231.5	52550.4	7019.5	3717.2	4866.1	2100.9	638.0	2073.4	22125.8	3360.4	1204.4	1113.3	664.9	4186.9	57.2	478.7	5785.7	347.3	13520.0	52859.8	7219.4	3863.0	4910.1	1952.9	3413.3	1332.7	672.6	4062.1	27.9	498.7	0.0	941.9	0.0	0.0	0.0	0.0	0.0	123.2	945.1	563.9	531.9	452.5	861.3	1070147.0	1053666.0	1053434.812317	223516.344293	220595.900169	444112.244462	210910.557266	210886.010589	421796.567855	56440.0	605018.244462	936581.812317	923649.812317	922534.0	1359392.0	1.027436	1.305136	12.0	5.0	17.0	1041570.907857
sub-0204	11479.8	233.0	15590.7	58552.1	8418.0	4972.5	5424.8	2248.1	904.2	1306.9	24833.0	3880.7	1772.1	978.6	931.5	4660.4	46.7	649.6	11112.6	387.9	15482.5	57023.1	7848.1	5066.3	5124.1	2270.8	3868.7	1804.5	1063.8	4630.1	33.2	585.1	0.0	838.1	0.0	0.0	0.0	0.0	0.0	135.7	972.8	533.5	521.1	664.1	985.8	1264723.0	1237737.0	1237369.130813	261959.769887	259194.26402	521154.033907	253248.05174	251604.045166	504852.096906	65677.0	702356.033907	1117566.130813	1093567.130813	1091990.0	1573119.0	0.874042	1.087173	9.0	30.0	39.0	1446981.337919
sub-0205	4201.6	340.4	15795.4	59302.4	7015.0	3427.7	5111.1	1779.0	677.7	1309.0	22488.1	3637.0	1233.6	730.6	698.7	3749.4	32.5	337.2	3414.5	450.0	15400.0	58565.8	6563.1	3489.0	5066.0	1706.5	3770.9	1315.0	744.0	3846.6	14.6	368.8	0.0	1130.8	0.0	0.0	0.0	0.0	0.0	120.9	903.6	664.4	665.7	625.3	1014.5	1095089.0	1084128.0	1084047.859632	226757.70396	224868.920215	451626.624175	216371.631113	214108.604345	430480.235458	54769.0	623702.624175	946673.859632	938195.859632	936859.0	1374649.0	0.905382	1.136513	5.0	9.0	14.0	1209532.464622
sub-0206	12013.3	406.6	12740.7	44732.1	7447.0	3919.1	5710.8	2077.1	916.1	1365.3	18338.8	3908.0	1478.1	1687.4	598.7	3745.5	22.9	504.7	11461.0	384.8	11713.8	43916.2	7742.7	4193.8	5716.6	1897.3	4020.0	1640.9	648.1	3927.2	21.1	383.0	0.0	893.2	0.0	0.0	0.0	0.0	0.0	131.5	909.2	365.1	376.9	445.8	906.0	1191780.0	1163249.0	1163382.796987	251986.438569	249928.283493	501914.722063	244149.350534	244090.724391	488240.074925	59983.0	651533.722063	1077406.796987	1052794.796987	1049926.0	1501061.0	0.86285	1.08677	12.0	10.0	22.0	1381212.6498
sub-0207	7091.7	423.0	14668.0	55058.0	7173.6	3684.2	4920.4	2127.0	513.2	1536.9	22723.4	4414.6	1637.4	602.9	655.4	4321.9	98.4	496.7	5519.9	243.5	13896.3	52298.8	7228.3	3646.8	4948.0	1959.8	4575.0	1502.7	726.8	4044.0	45.8	378.2	0.0	1140.5	0.0	0.0	0.0	0.0	0.0	101.7	892.0	522.0	425.3	423.7	736.2	1145895.0	1129949.0	1129860.916002	247544.965891	244546.352783	492091.318673	222763.537923	221582.059406	444345.597328	59069.0	658097.318673	1010537.916002	997006.916002	995620.0	1430720.0	0.938725	1.172056	11.0	10.0	21.0	1220692.410509
sub-0208	6882.3	446.7	13150.9	62361.4	7912.6	3510.7	5474.5	1806.2	877.9	1948.5	21862.5	4108.1	1583.7	916.4	825.3	4000.1	27.6	341.6	6824.3	290.4	12110.7	60805.7	7602.9	3674.5	5378.3	1754.7	4093.3	1685.3	831.1	4162.0	16.1	375.9	0.0	622.0	0.0	0.0	0.0	0.0	0.0	192.3	982.5	476.2	490.0	484.9	930.7	1229324.0	1211414.0	1211331.478693	276709.926265	274256.412087	550966.338351	228076.521548	225563.618793	453640.140341	60149.0	733457.338351	1080635.478693	1066247.478693	1064707.0	1538818.0	0.849356	1.06319	12.0	21.0	33.0	1447359.780846
sub-0209	3949.2	312.0	13664.6	50425.3	7051.0	3986.4	5482.3	1892.5	762.3	1816.8	19319.0	4053.9	1429.3	962.2	763.5	3998.3	49.0	590.6	3879.6	358.0	13167.4	50671.0	7005.9	4009.6	5364.0	1853.4	3690.3	1488.9	786.8	3857.4	25.9	463.2	0.0	841.3	0.0	0.0	0.0	0.0	0.0	135.3	975.9	465.8	686.2	637.5	953.7	1066678.0	1054415.0	1054316.338741	232062.149676	234405.73586	466467.885536	202047.844077	201352.609128	403400.453205	58159.0	625334.885536	938158.338741	929218.338741	928077.0	1352303.0	0.910943	1.154866	10.0	11.0	21.0	1170960.651366
sub-0210	6646.6	266.2	13636.4	55211.4	7396.6	3857.3	4934.0	1807.7	876.5	1942.6	20191.3	3829.0	1333.9	1034.8	627.8	3783.9	21.4	530.5	6502.0	607.9	13806.8	55193.7	6873.6	3934.9	5055.7	1860.1	3618.6	1276.7	582.2	3808.4	30.1	640.0	0.0	738.0	0.0	0.0	0.0	0.0	0.0	206.3	1042.2	593.0	521.0	516.8	1089.8	1118440.0	1100164.0	1099960.057175	237251.347164	237572.122647	474823.469812	216257.140148	216554.447214	432811.587363	56108.0	641012.469812	980016.057175	965400.057175	963816.0	1425448.0	0.919659	1.172102	10.0	6.0	16.0	1216146.373715
sub-0211	7262.4	395.2	12431.9	58070.8	7257.2	3502.8	5952.2	1833.5	802.5	1822.8	21061.5	4235.8	1497.1	1023.5	777.2	3828.9	73.5	479.5	6478.2	704.7	11853.4	57532.8	6850.3	3673.2	5728.2	1792.9	4370.4	1701.5	632.8	3817.0	29.8	580.5	0.0	699.3	0.0	0.0	0.0	0.0	0.0	178.8	774.6	456.0	451.7	409.4	786.6	1111885.0	1093112.0	1093108.336956	243240.592256	243412.30722	486652.899475	204521.562255	204972.875225	409494.43748	58890.0	660335.899475	971661.336956	956374.336956	954972.0	1394595.0	0.791763	0.993078	6.0	10.0	16.0	1404315.885957
sub-0212	4329.0	431.5	11144.5	51719.2	7017.6	3673.7	5206.1	1788.1	817.2	1823.8	18769.7	3847.9	1283.5	1028.9	656.5	3789.3	92.9	461.7	4001.6	410.8	10775.3	49013.6	6624.7	3850.0	5381.6	1778.6	4077.5	1391.7	673.8	3735.9	61.8	561.2	0.0	883.1	0.0	0.0	0.0	0.0	0.0	173.8	869.2	462.4	623.1	480.8	878.1	1014017.0	1000914.0	1000852.669239	221119.453185	221094.997498	442214.450683	189172.809271	191812.409286	380985.218556	56675.0	598580.450683	890778.669239	881126.669239	879907.0	1284602.0	0.851598	1.078843	8.0	24.0	32.0	1190722.360776
sub-0213	11940.6	404.1	13941.4	63490.3	8499.5	4465.3	5824.1	2198.3	870.1	2505.8	21330.0	4194.2	1546.2	729.2	798.9	4305.8	44.1	515.4	8088.4	304.0	13321.6	62255.5	7889.1	4740.7	5896.0	2221.1	4494.0	1573.4	574.0	4122.1	25.5	629.4	0.0	1708.1	0.0	0.0	0.0	0.0	0.0	154.5	757.5	554.9	457.3	507.4	938.8	1356566.0	1331382.0	1332265.605767	313320.059923	315907.099913	629227.159836	242518.125118	243332.320813	485850.445931	64790.0	820187.159836	1203862.605767	1182524.605767	1178899.0	1649952.0	0.80074	0.973917	19.0	23.0	42.0	1694139.422312
sub-0214	4016.2	377.2	14418.5	67894.4	8090.5	4036.6	5562.7	2158.1	595.6	2031.0	22800.3	3966.0	1713.6	877.2	766.1	4445.0	67.3	333.8	3890.3	365.5	14032.8	66411.9	8006.6	4002.2	5486.9	2033.5	3947.1	1828.9	748.7	4348.2	32.3	491.5	0.0	1439.4	0.0	0.0	0.0	0.0	0.0	135.1	1201.2	560.7	820.9	824.2	969.6	1250414.0	1238617.0	1238413.416847	260290.597595	261678.337985	521968.93558	247074.892268	245962.588999	493037.481267	62977.0	717986.93558	1088307.416847	1079672.416847	1078137.0	1532408.0	0.795563	0.974978	30.0	24.0	54.0	1571735.586718
sub-0215	4962.8	256.0	12681.2	50483.7	5994.1	3575.6	4844.0	1850.1	582.2	1247.3	18220.9	4068.2	1386.4	611.1	727.0	3589.6	62.2	574.0	4497.4	234.1	13059.6	49788.3	6038.1	3803.6	4995.9	1723.3	4231.6	1536.0	592.1	3485.9	37.2	617.4	0.0	1663.4	0.0	0.0	0.0	0.0	0.0	103.3	953.3	507.7	397.4	411.4	745.8	959960.0	947249.0	946653.190105	198476.704237	199407.938528	397884.642765	186721.243722	183470.303618	370191.54734	54218.0	551391.642765	834279.190105	823714.190105	822871.0	1207416.0	0.797822	1.003483	27.0	23.0	50.0	1203225.534668
sub-0216	5296.3	265.4	13533.0	54152.6	6977.8	4084.3	4863.6	1883.8	702.2	1612.5	22084.4	4178.3	1308.7	1177.3	735.2	4099.4	72.2	636.9	4463.0	543.4	13227.6	52168.7	7068.3	3975.8	5076.5	1915.6	4168.7	1340.8	723.1	4004.7	54.1	698.3	0.0	971.8	0.0	0.0	0.0	0.0	0.0	130.4	953.2	575.9	732.8	472.6	977.7	1112452.0	1097996.0	1097998.489315	243698.271979	242159.745559	485858.017538	212971.193819	210139.277958	423110.471776	57955.0	649119.017538	979393.489315	968173.489315	966922.0	1407394.0	0.936996	1.18542	13.0	11.0	24.0	1187253.773448
